,product_img,product_name,category_name,compnay_name,saleqtytypestr,prodsaletypedetails,quantity,mrp,totalqtymrp,BatchNumber,dtExpiryDate,order_id
549,pro-1-300722112317.jpg,PANADOL,Ethical,zydus,Box,,1,100,100,4254,July-2023,666
550,pro-1-300722111411.jpg,LIFEBUOY ,Ethical,FDC Limited,PIECE,1,1,42,42,zxc123,-2028,666
551,pro-1-300722105451.jpg,ZOLINE PLUS,Ethical,Wanbury,abc,,1,90,90,544,March-2023,666
552,pro-1-290722114026.jpg,DARMI COOL,Ethical,Torrent,PIECE,1,1,40,40,zkl122,-2027,666
553,pro-1-290722105950.jpg,SARIDON,Ethical,FDC Limited,Strip,,1,35,35,zhj121,-2026,666
554,pro-1-290722104509.jpg,BHRINGRAJASAVA,Ethical,Vintage Labs pvt. Ltd.,Bottle,,1,30,30,zdf120,-2025,666
555,pro-1-290722103836.jpg,DABAR HONITUS,Ethical,Franco Indian pharmaceuticals ltd.,Bottle,,1,28,28,zas119,-2024,666
556,pro-1-290722102537.jpg,SERTRALINE ,Ethical,Sanofi,Strip,,1,50,50,sb116,-2033,666
557,pro-1-300722020424.jpg,BECOZINC CAP,Ethical,Dr.Reddy,Strip,1,1,35,35,qp101,-2023,665
558,pro-1-300722020141.jpg,BECOSULES CAP,Ethical,Cipla,Strip,,1,49.98,49.98,2230324N  ,October-2023,665
559,pro-1-300722015958.jpg,BECADEXAMIN CAP,Ethical,Dr.Reddy,Debbi,1,1,40,40,ff79,-2029,665
560,pro-1-300722015752.jfif,B.N.C CREAM  ,Ethical,gsk,PIECE,1,1,56.1,56.1,qi103,-2023,665
561,pro-1-300722015503.jpg,AVIL 50,Ethical,gsk,Strip,,1,20.4,20.4,qu104,-2023,665
562,pro-1-300722010638.jpg,AVIL 25,Ethical,Dr.Reddy,Strip,2,1,35,35,dd77,-2023,665
563,pro-1-300722125602.jpg,AVIL 10ML  ,Ethical,Stiefel,PIECE,,1,60,60,qy105,-2023,665
564,pro-1-100322041058.jpg,ALLEGRA M,Ethical,Cipla,Strip,fdghj*regh,1,35,35,QW112,-2023,664
565,pro-1-100322040308.jpg,BESTOGESIC OIL,Ethical,Cipla,PIECE,2,1,70,70,qt098,-2023,664
566,pro-1-100322040329.jpg,BESTOGESIC KID TAB,Ethical,Dr.Reddy,Strip,2,1,25,25,qz99,-2023,664
567,pro-1-300722021515.jpg,BESTOFLOX 200,Ethical,Stiefel,Strip,,1,400,400,3693,December-2023,664
568,pro-1-300722020631.jpg,BENADRYL SYP 50ML,Ethical,gsk,PIECE,1,1,66.3,66.3,qx100,-2023,664
569,pro-1-300722010638.jpg,AVIL 25,Ethical,Dr.Reddy,Strip,6,1,450,450,123,August-2023,663
570,pro-1-300722015752.jfif,B.N.C CREAM  ,Ethical,gsk,PIECE,sadsad,1,223.21,223.21,sadasd,December-2022,663
571,pro-1-100322040329.jpg,BESTOGESIC KID TAB,Ethical,Dr.Reddy,Strip,sd,1,33,33,sda,December-2022,663
572,pro-1-300722020141.jpg,BECOSULES CAP,Ethical,Cipla,Strip,,1,49.44,49.44,524,December-2022,663
573,pro-1-100322041058.jpg,ALLEGRA M,Ethical,Cipla,Strip,1*10,1,23,23,HSHSHJS21321,July-2022,663
574,pro-1-280722052148.jpg,TOCIN,Ethical,ABBOTT,PIECE,1,1,55,55,rr56,-2027,662
575,pro-1-280722052148.jpg,TOCIN,Ethical,ABBOTT,PIECE,1,1,55,55,rr56,-2027,661
576,pro-1-280722061623.jpg,TOCIN F,Ethical,gsk,PIECE,1,1,60.6,60.6,ii90,-2030,661
577,pro-1-300722020141.jpg,BECOSULES CAP,Ethical,Cipla,Strip,2,1,50.47,50.47,2230324N  ,October-2023,660
578,pro-1-300722015752.jfif,B.N.C CREAM  ,Ethical,gsk,PIECE,sadsad,1,223.21,223.21,sadasd,December-2022,660
579,pro-1-171022115948.jpg,Product 1,Ethical,Himalaya,Box,,1,90,90,524124,July-2023,659
580,pro-1-130922100631.jpg,COSAVIL FLU TABLET,Ethical,Sanofi,Strip,1,1,45,45,zvb124,-2029,659
581,pro-1-300722112317.jpg,PANADOL,Ethical,zydus,Box,,1,100,100,4254,July-2023,659
582,pro-1-300722111411.jpg,LIFEBUOY ,Ethical,FDC Limited,PIECE,1,1,42,42,zxc123,-2028,659
583,pro-1-300722105451.jpg,ZOLINE PLUS,Ethical,Wanbury,abc,,1,6700,6700,563,October-2023,659
584,pro-1-290722114026.jpg,DARMI COOL,Ethical,Torrent,PIECE,1,1,40,40,zkl122,-2027,659
585,pro-1-290722105950.jpg,SARIDON,Ethical,FDC Limited,Strip,,1,35,35,zhj121,-2026,659
586,pro-1-300722020141.jpg,BECOSULES CAP,Ethical,Cipla,Strip,,1,816,816,12,July-2023,658
587,pro-1-300722015958.jpg,BECADEXAMIN CAP,Ethical,Dr.Reddy,Debbi,1,1,40,40,ff79,-2029,658
588,pro-1-300722015752.jfif,B.N.C CREAM  ,Ethical,gsk,PIECE,1,1,56.1,56.1,qi103,-2023,658
589,pro-1-300722015503.jpg,AVIL 50,Ethical,gsk,Strip,,1,20.4,20.4,qu104,-2023,658
590,pro-1-300722010638.jpg,AVIL 25,Ethical,Dr.Reddy,Strip,2,1,35,35,dd77,-2023,658
591,pro-1-100322041058.jpg,ALLEGRA M,Ethical,Cipla,Strip,fdghj*regh,1,35,35,QW112,-2023,657
592,pro-1-100322040308.jpg,BESTOGESIC OIL,Ethical,Cipla,PIECE,2,1,70,70,qt098,-2023,657
593,pro-1-100322040329.jpg,BESTOGESIC KID TAB,Ethical,Dr.Reddy,Strip,2,1,25,25,qz99,-2023,657
594,pro-1-300722021515.jpg,BESTOFLOX 200,Ethical,Stiefel,Strip,,1,390,390,21,August-2023,657
595,pro-1-300722020631.jpg,BENADRYL SYP 50ML,Ethical,gsk,PIECE,1,1,66.3,66.3,qx100,-2023,657
596,pro-1-280722054500.jpg,ZOLINE-PLUS,Ethical,Cadila,PIECE,2,1,90,90,uu89,-2029,656
597,pro-1-300722010638.jpg,AVIL 25,Ethical,Dr.Reddy,Strip,6,1,540,540,123,August-2023,656
598,pro-1-300722121735.jpg,ASTHALIN INH,Ethical,Dr.Reddy,PIECE,dsfdsf,1,1.2,1.2,sdasdasd,November-2022,656
599,pro-1-171022115948.jpg,Product 1,Ethical,Himalaya,Box,thh,1,60,60,7,December-2024,656
600,pro-1-300722015752.jfif,B.N.C CREAM  ,Ethical,gsk,PIECE,sadsad,1,223.21,223.21,sadasd,December-2022,656
601,pro-1-280722043223.jpg,CIPLOX 500 TAB,Ethical,Cipla,Strip,1,1,18,18,ee45,-2026,656
602,pro-1-100322040329.jpg,BESTOGESIC KID TAB,Ethical,Dr.Reddy,Strip,sd,1,39.6,39.6,sda,December-2022,656
603,pro-1-300722020141.jpg,BECOSULES CAP,Ethical,Cipla,Strip,,1,49.44,49.44,524,December-2022,656
604,pro-1-280722052148.jpg,TOCIN,Ethical,ABBOTT,PIECE,1,1,66,66,rr56,-2027,655
605,pro-1-280722061623.jpg,TOCIN F,Ethical,gsk,PIECE,1,1,60.6,60.6,ii90,-2030,655
606,pro-1-280722053345.jpg,KTFAX,Ethical,Lupin,PIECE,2,1,1.2,1.2,hh57,November-2022,655
607,pro-1-290722114026.jpg,DARMI COOL,Ethical,Torrent,PIECE,2,1,298.8,298.8,14785,August-2022,655
608,pro-1-100322041058.jpg,ALLEGRA M,Ethical,Cipla,Strip,1*10,1,27.6,27.6,HSHSHJS21321,July-2022,655
609,pro-1-100322041058.jpg,ALLEGRA M,Ethical,Cipla,Strip,1*10,1,23,23,HSHSHJS21321,July-2022,654
610,pro-1-100322040329.jpg,BESTOGESIC KID TAB,Ethical,Dr.Reddy,Strip,sd,1,33,33,sda,December-2022,654
611,pro-1-300722021515.jpg,BESTOFLOX 200,Ethical,Stiefel,Strip,1,1,199,199,2020,October-2023,654
612,pro-1-300722020631.jpg,BENADRYL SYP 50ML,Ethical,gsk,PIECE,1,1,99.99,99.99,7775,July-2025,654
613,pro-1-280722054500.jpg,ZOLINE-PLUS,Ethical,Cadila,PIECE,2,1,75,75,uu89,-2029,653
614,pro-1-300722010638.jpg,AVIL 25,Ethical,Dr.Reddy,Strip,6,1,450,450,123,August-2023,653
615,pro-1-300722121735.jpg,ASTHALIN INH,Ethical,Dr.Reddy,PIECE,dsfdsf,1,1,1,sdasdasd,November-2022,653
616,pro-1-171022115948.jpg,Product 1,Ethical,Himalaya,Box,thh,1,50,50,7,December-2024,653
617,pro-1-130922100631.jpg,COSAVIL FLU TABLET,Ethical,Sanofi,Strip,1,1,49,49,aa11,September-2022,653
618,pro-1-300722015752.jfif,B.N.C CREAM  ,Ethical,gsk,PIECE,sadsad,1,223.21,223.21,sadasd,December-2022,653
619,pro-1-280722043223.jpg,CIPLOX 500 TAB,Ethical,Cipla,Strip,1,1,15,15,ee45,-2026,653
620,pro-1-100322040329.jpg,BESTOGESIC KID TAB,Ethical,Dr.Reddy,Strip,sd,1,33,33,sda,December-2022,653
621,pro-1-280722052148.jpg,TOCIN,Ethical,ABBOTT,PIECE,1,1,55,55,rr56,-2027,652
622,pro-1-280722061623.jpg,TOCIN F,Ethical,gsk,PIECE,1,1,60.6,60.6,ii90,-2030,652
623,pro-1-280722053345.jpg,KTFAX,Ethical,Lupin,PIECE,2,1,1,1,hh57,November-2022,652
624,pro-1-290722114026.jpg,DARMI COOL,Ethical,Torrent,PIECE,2,1,249,249,14785,August-2022,652
625,pro-1-100322041058.jpg,ALLEGRA M,Ethical,Cipla,Strip,1*10,1,23,23,HSHSHJS21321,July-2022,652
626,pro-1-280722054500.jpg,ZOLINE-PLUS,Ethical,Cadila,PIECE,2,1,75,75,uu89,-2029,651
627,pro-1-280722042149.jpg,ETC TAB,Ethical,ABBOTT,Strip,1,1,25,25,vv99,-2025,651
628,pro-1-300722121735.jpg,ASTHALIN INH,Ethical,Dr.Reddy,PIECE,dsfdsf,1,1,1,sdasdasd,November-2022,651
629,pro-1-171022115948.jpg,Product 1,Ethical,Himalaya,Box,thh,1,50,50,7,December-2024,651
630,pro-1-130922100631.jpg,COSAVIL FLU TABLET,Ethical,Sanofi,Strip,1,1,49,49,aa11,September-2022,651
631,pro-1-300722015752.jfif,B.N.C CREAM  ,Ethical,gsk,PIECE,sadsad,1,223.21,223.21,sadasd,December-2022,651
632,pro-1-280722043223.jpg,CIPLOX 500 TAB,Ethical,Cipla,Strip,1,1,15,15,ee45,-2026,651
633,pro-1-100322040329.jpg,BESTOGESIC KID TAB,Ethical,Dr.Reddy,Strip,sd,1,33,33,sda,December-2022,651
634,pro-1-300722020141.jpg,BECOSULES CAP,Ethical,Cipla,Strip,,1,49.44,49.44,524,December-2022,651
635,pro-1-280722052148.jpg,TOCIN,Ethical,ABBOTT,PIECE,1,1,55,55,rr56,-2027,650
636,pro-1-280722061623.jpg,TOCIN F,Ethical,gsk,PIECE,1,1,60.6,60.6,ii90,-2030,650
637,pro-1-280722053345.jpg,KTFAX,Ethical,Lupin,PIECE,2,1,1,1,hh57,November-2022,650
638,pro-1-290722114026.jpg,DARMI COOL,Ethical,Torrent,PIECE,2,1,249,249,14785,August-2022,650
639,pro-1-100322041058.jpg,ALLEGRA M,Ethical,Cipla,Strip,1*10,1,23,23,HSHSHJS21321,July-2022,650
640,pro-1-300722125333.jpg,ALERID TAB  ,Ethical,Stiefel,Strip,,1,92,92,44444,October-2023,649
641,pro-1-300722124458.jpg,ALERID SYP 60 ML,Ethical,ABBOTT,Bottle,,1,85,85,ql106,-2023,649
642,pro-1-300722123905.jfif,ASTHALIN RESPULES  ,Ethical,Sanofi,Box,,1,85,85,NM357,-2034,649
643,pro-1-300722123551.jfif,ALEGRA SUP,Ethical,Sanofi,PIECE,,1,65,65,ZA987,-2035,649
644,pro-1-300722123234.jpg,ALEGRA 120 MG TAB,Ethical,Dr.Reddy,Strip,,1,25,25,sd107,-2024,649
645,pro-1-300722121735.jpg,ASTHALIN INH,Ethical,Dr.Reddy,PIECE,,1,35,35,sf108,-2025,649
646,pro-1-280722042149.jpg,ETC TAB,Ethical,ABBOTT,Strip,,1,45,45,sg109,-2026,649
647,pro-1-280722043223.jpg,CIPLOX 500 TAB,Ethical,Cipla,Strip,1,1,55,55,sj110,September-2022,649
648,pro-1-280722052148.jpg,TOCIN,Ethical,ABBOTT,PIECE,,1,65,65,sk111,-2028,649
649,pro-1-280722053345.jpg,KTFAX,Ethical,Lupin,PIECE,,1,75,75,sz112,-2029,649
650,pro-1-300722020424.jpg,BECOZINC CAP,Ethical,Dr.Reddy,Strip,1,1,35,35,qp101,-2023,648
651,pro-1-300722020141.jpg,BECOSULES CAP,Ethical,Cipla,Strip,,1,816,816,12,July-2023,648
652,pro-1-300722015958.jpg,BECADEXAMIN CAP,Ethical,Dr.Reddy,Debbi,1,1,40,40,ff79,-2029,648
653,pro-1-300722015752.jfif,B.N.C CREAM  ,Ethical,gsk,PIECE,1,1,56.1,56.1,qi103,-2023,648
654,pro-1-300722015503.jpg,AVIL 50,Ethical,gsk,Strip,,1,20.4,20.4,qu104,-2023,648
655,pro-1-300722010638.jpg,AVIL 25,Ethical,Dr.Reddy,Strip,2,1,35,35,dd77,-2023,648
656,pro-1-300722125602.jpg,AVIL 10ML  ,Ethical,Stiefel,PIECE,,1,60,60,qy105,-2023,648
657,pro-1-100322041058.jpg,ALLEGRA M,Ethical,Cipla,Strip,fdghj*regh,1,35,35,QW112,-2023,647
658,pro-1-100322040308.jpg,BESTOGESIC OIL,Ethical,Cipla,PIECE,2,1,70,70,qt098,-2023,647
659,pro-1-100322040329.jpg,BESTOGESIC KID TAB,Ethical,Dr.Reddy,Strip,2,1,25,25,qz99,-2023,647
660,pro-1-300722021515.jpg,BESTOFLOX 200,Ethical,Stiefel,Strip,,1,390,390,21,August-2023,647
661,pro-1-300722020631.jpg,BENADRYL SYP 50ML,Ethical,gsk,PIECE,1,1,66.3,66.3,qx100,-2023,647
662,pro-1-300722021515.jpg,BESTOFLOX 200,Ethical,Stiefel,Strip,1,1,199,199,2020,October-2023,646
663,pro-1-300722020631.jpg,BENADRYL SYP 50ML,Ethical,gsk,PIECE,1,1,99.99,99.99,7775,July-2025,646
664,pro-1-300722020631.jpg,BENADRYL SYP 50ML,Ethical,gsk,PIECE,1,1,99.99,99.99,7775,July-2025,645
665,pro-1-300722021515.jpg,BESTOFLOX 200,Ethical,Stiefel,Strip,1,1,199,199,2020,October-2023,645
666,pro-1-300722021515.jpg,BESTOFLOX 200,Ethical,Stiefel,Strip,1,1,199,199,2020,October-2023,644
667,pro-1-300722020631.jpg,BENADRYL SYP 50ML,Ethical,gsk,PIECE,1,1,99.99,99.99,7775,July-2025,644
668,pro-1-100322041058.jpg,ALLEGRA M,Ethical,Cipla,Strip,,1,40,40,22,October-2023,643
669,pro-1-290722102537.jpg,SERTRALINE ,Ethical,Sanofi,Strip,,2,40,80,22b,March-2023,642
670,pro-1-290722105950.jpg,SARIDON,Ethical,FDC Limited,Strip,,1,40,40,22a,December-2023,642
671,pro-1-100322041058.jpg,ALLEGRA M,Ethical,Cipla,Strip,,1,400,400,45,August-2023,641
672,pro-1-100322040308.jpg,BESTOGESIC OIL,Ethical,Cipla,PIECE,,1,400,400,45,August-2023,641
673,pro-1-100322040329.jpg,BESTOGESIC KID TAB,Ethical,Dr.Reddy,Strip,,1,400,400,45,August-2023,641
674,pro-1-300722021515.jpg,BESTOFLOX 200,Ethical,Stiefel,Strip,,1,400,400,45,December-2023,641
675,pro-1-300722020631.jpg,BENADRYL SYP 50ML,Ethical,gsk,PIECE,,1,408,408,45,December-2023,641
676,pro-1-300722020424.jpg,BECOZINC CAP,Ethical,Dr.Reddy,Strip,,1,30,30,45,October-2023,641
677,pro-1-280722052148.jpg,TOCIN,Ethical,ABBOTT,PIECE,1,1,55,55,rr56,-2027,640
678,pro-1-280722061623.jpg,TOCIN F,Ethical,gsk,PIECE,1,1,60.6,60.6,ii90,-2030,640
679,pro-1-100322040329.jpg,BESTOGESIC KID TAB,Ethical,Dr.Reddy,Strip,,2,400,800,asd,August-2023,639
680,pro-1-300722020631.jpg,BENADRYL SYP 50ML,Ethical,gsk,PIECE,,3,408,1224,abc,December-2023,638
681,pro-1-300722020424.jpg,BECOZINC CAP,Ethical,Dr.Reddy,Strip,,2,30,60,12,October-2023,637
682,pro-1-300722020424.jpg,BECOZINC CAP,Ethical,Dr.Reddy,Strip,1,2,35,70,qp101,-2023,636
683,pro-1-280722053345.jpg,KTFAX,Ethical,Lupin,PIECE,5,2,89,178,2145,July-2025,635
684,noimage.png,MANKINDS PLACIDA    ,Ethical,Stiefel,Strip,5,3,105,315,26556,February-2024,635
685,pro-1-300722105451.jpg,ZOLINE PLUS,Ethical,Wanbury,abc,dicount,1,40,40,3,December-2023,634
686,pro-1-280722043223.jpg,CIPLOX 500 TAB,Ethical,Cipla,Strip,1,1,48,48,5668,April-2024,633
687,pro-1-300722125333.jpg,ALERID TAB  ,Ethical,Stiefel,Strip,2,1,149,149,25656,August-2024,633
688,pro-1-300722020424.jpg,BECOZINC CAP,Ethical,Dr.Reddy,Strip,1,1,112,112,21555,March-2025,633
689,pro-1-280722062304.jpg,TROPAC P,Ethical,FDC Limited,PIECE,1,1,86,86,5346565,June-2024,633
690,pro-1-300722020141.jpg,BECOSULES CAP,Ethical,Cipla,Strip,,12,816,9792,156,July-2023,632
691,pro-1-280722043223.jpg,CIPLOX 500 TAB,Ethical,Cipla,Strip,1,1,15,15,ee45,-2026,631
692,pro-1-300722015752.jfif,B.N.C CREAM  ,Ethical,gsk,PIECE,sadsad,1,223.21,223.21,sadasd,December-2022,631
693,pro-1-130922100631.jpg,COSAVIL FLU TABLET,Ethical,Sanofi,Strip,1,1,49,49,aa11,September-2022,631
694,pro-1-100322041058.jpg,ALLEGRA M,Ethical,Cipla,Strip,sdsdfsdf,1,134,134,sdfsdf,November-2022,631
695,pro-1-300722121735.jpg,ASTHALIN INH,Ethical,Dr.Reddy,PIECE,dsfdsf,1,1,1,sdasdasd,November-2022,631
696,pro-1-300722020141.jpg,BECOSULES CAP,Ethical,Cipla,Strip,,12,1014.9,12178.8,24254,June-2023,630
697,pro-1-300722020631.jpg,BENADRYL SYP 50ML,Ethical,gsk,PIECE,1,2,66.3,132.6,qx100,-2023,629
698,pro-1-300722020141.jpg,BECOSULES CAP,Ethical,Cipla,Strip,,6,49.98,299.88,2230324N  ,October-2023,628
699,pro-1-300722020141.jpg,BECOSULES CAP,Ethical,Cipla,Strip,discount,6,46.35,278.10,TRFHRS,November-2022,627
700,pro-1-300722105451.jpg,ZOLINE PLUS,Ethical,Wanbury,abc,dicount,1,40,40,3,December-2023,626
701,pro-1-280722053345.jpg,KTFAX,Ethical,Lupin,PIECE,2,1,1,1,hh57,November-2022,625
702,pro-1-100322041058.jpg,ALLEGRA M,Ethical,Cipla,Strip,fdghj*regh,1,35,35,QW112,-2023,624
703,pro-1-300722020141.jpg,BECOSULES CAP,Ethical,Cipla,Strip,,6,49.98,299.88,2230324N  ,October-2023,623
704,pro-1-300722020631.jpg,BENADRYL SYP 50ML,Ethical,gsk,PIECE,1,1,66.3,66.3,qx100,-2023,622
705,pro-1-300722015752.jfif,B.N.C CREAM  ,Ethical,gsk,PIECE,1,1,56.1,56.1,qi103,-2023,622
706,pro-1-300722015503.jpg,AVIL 50,Ethical,gsk,Strip,,1,20.4,20.4,qu104,-2023,621
707,pro-1-300722123234.jpg,ALEGRA 120 MG TAB,Ethical,Dr.Reddy,Strip,,1,25,25,sd107,-2024,621
708,pro-1-300722112317.jpg,PANADOL,Ethical,zydus,Box,,1,100,100,4254,July-2023,621
709,pro-1-280722061623.jpg,TOCIN F,Ethical,gsk,PIECE,,1,96.9,96.9,sc114,-2031,621
710,pro-1-100322041058.jpg,ALLEGRA M,Ethical,Cipla,Strip,fdghj*regh,1,35,35,QW112,-2023,621
711,pro-1-300722112317.jpg,PANADOL,Ethical,zydus,Box,,1,100,100,4254,July-2023,620
712,pro-1-290722114026.jpg,DARMI COOL,Ethical,Torrent,PIECE,1,1,40,40,zkl122,-2027,620
713,pro-1-290722102537.jpg,SERTRALINE ,Ethical,Sanofi,Strip,,1,50,50,sb116,-2033,620
714,pro-1-280722043223.jpg,CIPLOX 500 TAB,Ethical,Cipla,Strip,1,1,55,55,sj110,September-2022,620
715,pro-1-100322041058.jpg,ALLEGRA M,Ethical,Cipla,Strip,,1,86,86,2560,July-2023,619
716,pro-1-300722020631.jpg,BENADRYL SYP 50ML,Ethical,gsk,PIECE,,1,112,112,569,June-2024,619
717,noimage.png,MANKINDS PLACIDA    ,Ethical,Stiefel,Strip,,1,220,220,89858,July-2024,619
718,pro-1-290722105950.jpg,SARIDON,Ethical,FDC Limited,Strip,,1,200,200,5666,June-2023,619
719,pro-1-100322040308.jpg,BESTOGESIC OIL,Ethical,Cipla,PIECE,,1,101,101,888,August-2023,618
720,pro-1-100322041058.jpg,ALLEGRA M,Ethical,Cipla,Strip,,1,86,86,2560,July-2023,617
721,noimage.png,MANKINDS PLACIDA    ,Ethical,Stiefel,Strip,,1,220,220,89858,July-2024,616
722,noimage.png,MANKINDS PLACIDA    ,Ethical,Stiefel,Strip,,1,220,220,89858,July-2024,615
723,noimage.png,MANKINDS PLACIDA    ,Ethical,Stiefel,Strip,,1,220,220,89858,July-2024,614
724,noimage.png,MANKINDS PLACIDA    ,Ethical,,Strip,,1,220,220,89858,July-2024,613
725,pro-1-300722021515.jpg,BESTOFLOX 200,Ethical,Stiefel,Strip,,1,136,136,233,August-2024,612
726,pro-1-300722021515.jpg,BESTOFLOX 200,Ethical,Stiefel,Strip,,1,136,136,233,August-2024,611
727,noimage.png,MANKINDS PLACIDA    ,Ethical,,Strip,,1,220,220,89858,July-2024,611
728,pro-1-300722021515.jpg,BESTOFLOX 200,Ethical,Stiefel,Strip,,1,136,136,233,August-2024,610
729,noimage.png,MANKINDS PLACIDA    ,Ethical,,Strip,,1,220,220,89858,July-2024,610
730,pro-1-300722021515.jpg,BESTOFLOX 200,Ethical,Stiefel,Strip,,1,136,136,233,August-2024,609
731,noimage.png,MANKINDS PLACIDA    ,Ethical,,Strip,,1,220,220,89858,July-2024,609
732,noimage.png,MANKINDS PLACIDA    ,Ethical,,Strip,,1,220,220,89858,July-2024,608
733,pro-1-300722021515.jpg,BESTOFLOX 200,Ethical,Stiefel,Strip,,1,136,136,233,August-2024,608
734,noimage.png,MANKINDS PLACIDA    ,Ethical,,Strip,,1,220,220,89858,July-2024,607
735,pro-1-300722021515.jpg,BESTOFLOX 200,Ethical,Stiefel,Strip,,1,136,136,233,August-2024,607
736,pro-1-300722123551.jfif,ALEGRA SUP,Ethical,Sanofi,PIECE,,1,73,73,555,August-2024,606
737,pro-1-300722020631.jpg,BENADRYL SYP 50ML,Ethical,gsk,PIECE,,2,112,224,569,June-2024,605
738,pro-1-100322040308.jpg,BESTOGESIC OIL,Ethical,Cipla,PIECE,,2,101,202,888,August-2023,605
739,pro-1-100322041058.jpg,ALLEGRA M,Ethical,Cipla,Strip,,3,86,258,2560,July-2023,605
740,pro-1-290722114026.jpg,DARMI COOL,Ethical,Torrent,PIECE,,1,120,120,1203,December-2023,604
741,pro-1-290722105950.jpg,SARIDON,Ethical,FDC Limited,Strip,,1,200,200,5666,June-2023,604
742,pro-1-280722053345.jpg,KTFAX,Ethical,Lupin,PIECE,,1,400,400,4563,July-2023,604
743,pro-1-100322041058.jpg,ALLEGRA M,Ethical,Cipla,Strip,,1,86,86,2560,July-2023,603
744,pro-1-280722053345.jpg,KTFAX,Ethical,Lupin,PIECE,,1,400,400,4563,July-2023,603
745,pro-1-290722105950.jpg,SARIDON,Ethical,FDC Limited,Strip,,1,200,200,5666,June-2023,603
746,pro-1-300722020141.jpg,BECOSULES CAP,Ethical,Cipla,Strip,,6,183.6,1101.6,45565,February-2024,603
747,pro-1-290722105950.jpg,SARIDON,Ethical,FDC Limited,Strip,,1,200,200,5666,June-2023,602
748,pro-1-290722105950.jpg,SARIDON,Ethical,FDC Limited,Strip,,1,200,200,5666,June-2023,601
749,pro-1-280722053345.jpg,KTFAX,Ethical,Lupin,PIECE,,1,400,400,4563,July-2023,600
750,pro-1-300722020141.jpg,BECOSULES CAP,Ethical,Cipla,Strip,,6,183.6,1101.6,45565,February-2024,599
751,pro-1-100322041058.jpg,ALLEGRA M,Ethical,Cipla,Strip,,1,86,86,2560,July-2023,598
752,pro-1-100322041058.jpg,ALLEGRA M,Ethical,Cipla,Strip,,1,86,86,2560,July-2023,597
753,pro-1-280722053345.jpg,KTFAX,Ethical,Lupin,PIECE,,1,400,400,4563,July-2023,597
754,pro-1-290722105950.jpg,SARIDON,Ethical,FDC Limited,Strip,,1,200,200,5666,June-2023,597
755,pro-1-300722020141.jpg,BECOSULES CAP,Ethical,Cipla,Strip,,6,183.6,1101.6,45565,February-2024,597
756,pro-1-290722105950.jpg,SARIDON,Ethical,FDC Limited,Strip,,1,200,200,5666,June-2023,596
757,pro-1-100322041058.jpg,ALLEGRA M,Ethical,Cipla,Strip,,1,86,86,2560,July-2023,596
758,pro-1-280722053345.jpg,KTFAX,Ethical,Lupin,PIECE,,1,400,400,4563,July-2023,595
759,noimage.png,MANKINDS PLACIDA    ,Ethical,,Strip,,1,220,220,89858,July-2024,595
760,pro-1-300722020141.jpg,BECOSULES CAP,Ethical,Cipla,Strip,,6,183.6,1101.6,45565,February-2024,595
761,pro-1-100322041058.jpg,ALLEGRA M,Ethical,Cipla,Strip,,1,8,8,258,November-2022,594
762,pro-1-300722125333.jpg,ALERID TAB  ,Ethical,Stiefel,Strip,,1,56,56,4120,May-2024,593
763,pro-1-300722123551.jfif,ALEGRA SUP,Ethical,Sanofi,PIECE,,1,73,73,555,August-2024,592
764,pro-1-100322040329.jpg,BESTOGESIC KID TAB,Ethical,Dr.Reddy,Strip,,1,30,30,4523,March-2023,591
765,pro-1-300722123551.jfif,ALEGRA SUP,Ethical,Sanofi,PIECE,,1,153,153,4230,February-2023,591
766,pro-1-280722053345.jpg,KTFAX,Ethical,Lupin,PIECE,2,1,1,1,"bhgjhbg,h",November-2022,590
767,pro-1-300722020631.jpg,BENADRYL SYP 50ML,Ethical,gsk,PIECE,20.22,1,18,18,fdgtbg,November-2024,589
768,pro-1-100322041058.jpg,ALLEGRA M,Ethical,Cipla,Strip,1*10,1,25.07,25.07,HSHSHJS21321,July-2022,588
769,pro-1-100322040329.jpg,BESTOGESIC KID TAB,Ethical,Dr.Reddy,Strip,sd,1,35.97,35.97,sda,December-2022,588
770,pro-1-100322041058.jpg,ALLEGRA M,Ethical,Cipla,Strip,1*10,6,25.07,150.42,HSHSHJS21321,July-2022,587
771,pro-1-100322040329.jpg,BESTOGESIC KID TAB,Ethical,Dr.Reddy,Strip,sd,1,35.97,35.97,sda,December-2022,587
772,pro-1-300722020141.jpg,BECOSULES CAP,Ethical,Cipla,Strip,2,6,50.47,302.82,2230324N  ,October-2023,587
773,pro-1-100322041058.jpg,ALLEGRA M,Ethical,Cipla,Strip,1*10,1,25.07,25.07,HSHSHJS21321,July-2022,586
774,pro-1-100322041058.jpg,ALLEGRA M,Ethical,Cipla,Strip,1*10,1,25.07,25.07,HSHSHJS21321,July-2022,585
775,pro-1-100322040329.jpg,BESTOGESIC KID TAB,Ethical,Dr.Reddy,Strip,sd,1,35.97,35.97,sda,December-2022,585
776,pro-1-100322041058.jpg,ALLEGRA M,Ethical,Cipla,Strip,1*10,1,25.07,25.07,HSHSHJS21321,July-2022,584
777,pro-1-100322040329.jpg,BESTOGESIC KID TAB,Ethical,Dr.Reddy,Strip,sd,1,35.97,35.97,sda,December-2022,584
